Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,mortgage_interest,inflation_rates
456,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,916,0.0,0,326,1242,GasA,2,Y,1,1242,0,0,1242,0,0,1,1,3,1,3,6,Typ,1,3.0,Attchd,1973.0,1.0,2,528,3.0,3.0,1,0,0,0,0,0,0,,0,,0,9,2007,WD,Normal,175500,6.3373,2.6616
457,70,RM,70.04995836802665,9478,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,3,3,BrkTil,3.0,3.0,0.0,0.0,0,0.0,0,624,624,GasA,2,N,1,624,720,0,1344,0,0,1,0,4,1,3,7,Typ,0,3.461038961038961,Detchd,1916.0,1.0,3,513,3.0,3.0,1,0,0,0,0,0,0,,0,,0,5,2008,COD,Abnorml,98000,6.0272,2.8263
458,20,RL,70.04995836802665,9478,Pave,,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,,0.0,3,3,CBlock,4.0,3.0,0.0,3.0,1116,0.0,0,248,1364,GasA,5,Y,1,1663,0,0,1663,1,0,1,0,2,1,4,6,Min1,2,4.0,Attchd,1954.0,3.0,2,529,3.0,3.0,1,224,25,0,0,0,0,,0,,0,3,2008,WD,Normal,163000,6.0272,2.8263
459,70,RM,70.04995836802665,9478,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,,0.0,3,3,PConc,3.0,3.0,0.0,0.0,0,0.0,0,588,588,GasA,2,Y,1,833,833,0,1666,0,0,1,0,3,1,4,7,Typ,1,4.0,Detchd,1925.0,1.0,1,228,3.0,3.0,1,192,63,0,0,0,0,,0,,0,6,2008,WD,Normal,161000,6.0272,2.8263
460,50,RL,70.04995836802665,9478,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,185,0.0,0,524,709,GasA,3,Y,1,979,224,0,1203,1,0,1,0,3,1,4,5,Typ,1,3.0,Detchd,1950.0,1.0,1,352,3.0,3.0,1,0,0,0,0,0,0,,0,,0,7,2009,WD,Normal,110000,5.0365,0.1662
461,60,FV,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4.0,3.0,0.0,5.0,544,0.0,0,288,832,GasA,5,Y,1,832,1103,0,1935,1,0,2,1,3,1,3,8,Typ,0,3.461038961038961,BuiltIn,2009.0,3.0,2,552,3.0,3.0,1,0,25,0,0,0,0,,0,,0,12,2009,New,Partial,163000,5.0365,0.1662
462,70,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,5,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,4,3,PConc,4.0,3.0,0.0,4.0,350,0.0,0,0,560,GasA,5,Y,1,575,560,0,1135,1,0,1,0,3,1,4,6,Typ,0,3.461038961038961,Detchd,1971.0,2.0,2,576,3.0,3.0,1,256,0,0,0,0,0,,0,,0,4,2009,WD,Normal,155000,5.0365,0.1662
463,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,553,0.0,0,0,864,GasA,4,Y,1,864,0,0,864,0,0,1,0,3,1,3,5,Typ,1,3.461038961038961,Detchd,1965.0,1.0,1,360,3.0,3.0,1,0,0,0,0,0,0,,0,,0,12,2009,WD,Normal,62383,5.0365,0.1662
464,70,RL,70.04995836802665,9478,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,326,0.0,0,389,715,GasA,2,Y,1,849,811,0,1660,0,0,1,1,3,1,3,6,Typ,1,4.0,Detchd,1939.0,1.0,1,240,3.0,3.0,1,0,0,0,0,0,0,,0,,0,8,2008,WD,Normal,188700,6.0272,2.8263
465,20,RL,70.04995836802665,9478,Pave,,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,4.0,3.0,0.0,2.0,616,0.0,0,424,1040,GasA,3,Y,1,1040,0,0,1040,0,0,2,0,3,1,3,5,Typ,0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,0,0,0,0,0,0,,0,,0,8,2009,WD,Normal,124000,5.0365,0.1662
466,120,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,1375,1375,GasA,5,Y,1,1414,0,0,1414,0,0,2,0,2,1,4,6,Typ,1,3.0,Attchd,2004.0,3.0,2,398,3.0,3.0,1,144,20,0,0,0,0,,0,,0,5,2006,WD,Normal,178740,6.4133,2.9006
467,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,778,0.0,0,499,1277,GasA,3,Y,1,1277,0,0,1277,1,0,1,0,2,1,3,5,Typ,1,3.461038961038961,Attchd,1970.0,1.0,2,526,3.0,3.0,1,0,0,0,0,0,0,,0,,0,4,2007,WD,Normal,167000,6.3373,2.6616
468,70,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,386,0.0,0,342,728,GasA,5,Y,1,888,756,0,1644,0,0,1,1,3,1,4,7,Typ,2,4.0,Attchd,1942.0,1.0,1,312,3.0,3.0,1,168,0,0,0,0,0,,0,,0,6,2007,WD,Normal,146500,6.3373,2.6616
469,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,476,1626,GasA,5,Y,1,1634,0,0,1634,0,0,2,0,3,1,4,7,Typ,1,4.0,Attchd,2006.0,2.0,3,866,3.0,3.0,1,0,44,0,0,0,0,,0,,0,5,2007,WD,Normal,250000,6.3373,2.6616
470,60,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,5.0,426,0.0,0,406,832,GasA,5,Y,1,832,878,0,1710,0,0,2,1,3,1,4,7,Typ,0,3.461038961038961,Attchd,1993.0,2.0,2,506,3.0,3.0,1,144,70,0,0,0,0,,0,,0,6,2008,WD,Normal,187000,6.0272,2.8263
471,120,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,,0.0,4,3,PConc,4.0,3.0,0.0,5.0,368,0.0,0,0,1488,GasA,3,Y,1,1502,0,0,1502,1,0,1,1,1,1,4,4,Typ,0,3.461038961038961,Attchd,1985.0,2.0,2,528,3.0,3.0,1,0,54,0,0,0,0,,0,,0,6,2010,WD,Normal,212000,4.6898,1.0979
472,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,,0.0,3,3,CBlock,4.0,3.0,0.0,0.0,0,0.0,0,808,808,GasA,3,Y,1,1161,808,0,1969,0,0,2,1,3,1,3,8,Typ,1,4.0,Attchd,1977.0,2.0,2,534,3.0,3.0,1,0,0,0,0,0,0,,0,,0,11,2007,WD,Normal,190000,6.3373,2.6616
473,180,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,4.0,3.0,0.0,5.0,459,0.0,0,88,547,GasA,5,Y,1,1072,0,0,1072,1,0,1,0,2,1,3,5,Typ,0,3.461038961038961,Basment,2005.0,2.0,2,525,3.0,3.0,1,0,28,0,0,0,0,,0,,0,6,2008,WD,Normal,148000,6.0272,2.8263
474,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,5.0,3.0,0.0,5.0,1350,0.0,0,626,991,GasA,5,Y,1,1976,0,0,1976,1,0,2,0,2,1,4,7,Typ,1,3.461038961038961,Attchd,2006.0,2.0,3,908,3.0,3.0,1,250,63,0,0,0,0,,0,,0,7,2007,New,Partial,163000,6.3373,2.6616
475,120,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,,0.0,4,3,PConc,4.0,3.0,0.0,5.0,1196,0.0,0,298,1494,GasA,5,Y,1,1652,0,0,1652,1,0,2,0,2,1,5,6,Typ,0,3.461038961038961,Attchd,2000.0,2.0,2,499,3.0,3.0,1,96,48,0,0,0,0,,0,,0,8,2007,WD,Normal,251000,6.3373,2.6616
476,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,630,0.0,0,340,970,GasA,3,Y,1,970,0,0,970,1,0,1,0,2,1,3,5,Typ,0,3.461038961038961,Detchd,1996.0,1.0,2,624,3.0,3.0,1,0,24,0,0,0,0,,0,,0,7,2007,WD,Normal,132500,6.3373,2.6616
477,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,4.0,3.0,0.0,5.0,994,0.0,0,484,1478,GasA,5,Y,1,1493,0,0,1493,1,0,2,0,3,1,4,7,Typ,1,3.0,Attchd,1997.0,3.0,2,508,3.0,3.0,1,140,39,0,0,0,0,,0,,0,4,2008,WD,Normal,208900,6.0272,2.8263
478,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,5,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,477,991,GasA,5,Y,1,2069,574,0,1464,0,0,2,1,3,1,5,9,Typ,1,4.0,BuiltIn,2006.0,3.0,3,694,3.0,3.0,1,0,84,0,0,0,0,,0,,0,3,2007,WD,Normal,163000,6.3373,2.6616
479,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,5.0,3.0,0.0,5.0,1288,0.0,0,417,1705,GasA,5,Y,1,1718,0,0,1718,1,0,2,0,3,1,4,7,Typ,1,4.0,Attchd,2007.0,2.0,3,826,3.0,3.0,1,208,44,0,0,0,0,,0,,0,9,2009,WD,Normal,163000,5.0365,0.1662
480,30,RM,70.04995836802665,9478,Pave,,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,BrkCmn,0.0,3,3,BrkTil,2.0,3.0,0.0,2.0,168,0.0,0,739,907,GasA,3,Y,1,1131,0,0,1131,0,0,1,0,2,1,3,7,Typ,0,3.461038961038961,Detchd,1995.0,1.0,2,672,3.0,3.0,1,0,72,0,0,0,0,,0,,0,3,2007,WD,Alloca,89471,6.3373,2.6616
481,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,5.0,3.0,0.0,5.0,1261,0.0,0,572,1833,GasA,5,Y,1,1850,0,0,1850,1,0,2,0,3,1,4,8,Typ,1,4.0,Attchd,2004.0,3.0,3,772,3.0,3.0,1,0,25,0,0,0,0,,0,,0,3,2006,WD,Normal,163000,6.4133,2.9006
482,20,RL,70.04995836802665,9478,Pave,,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,5.0,3.0,0.0,5.0,1567,0.0,0,225,1792,GasA,5,Y,1,1792,0,0,1792,1,0,2,0,2,1,5,6,Typ,1,4.0,Attchd,2003.0,3.0,3,874,3.0,3.0,1,206,49,0,0,0,0,,0,,0,8,2006,WD,Normal,163000,6.4133,2.9006
483,70,RM,70.04995836802665,9478,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,5,1915,2005,Gable,CompShg,Stucco,Stucco,,0.0,4,3,PConc,3.0,3.0,0.0,4.0,299,0.0,0,611,910,GasA,5,Y,1,916,910,0,1826,1,0,1,1,4,1,5,7,Min2,1,4.0,Attchd,1915.0,1.0,1,164,3.0,3.0,1,0,0,0,0,0,0,,0,,0,6,2009,WD,Normal,155000,5.0365,0.1662
484,120,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,5.0,3.0,0.0,5.0,897,0.0,0,319,1216,GasA,5,Y,1,1216,0,0,1216,1,0,2,0,2,1,3,5,Typ,0,3.461038961038961,Attchd,1998.0,1.0,2,402,3.0,3.0,1,0,25,0,0,0,0,,0,,0,5,2006,WD,Normal,164000,6.4133,2.9006
485,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,588,0.0,0,411,999,GasA,4,Y,1,999,0,0,999,1,0,1,0,3,1,4,6,Typ,0,3.461038961038961,Detchd,1963.0,1.0,1,264,3.0,3.0,1,0,25,0,0,0,0,,0,,0,3,2007,WD,Normal,132500,6.3373,2.6616
486,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,,0.0,4,3,CBlock,3.0,3.0,0.0,4.0,607,0.0,0,506,1113,GasA,4,Y,1,1113,0,0,1113,0,0,1,0,3,1,4,5,Typ,1,4.0,Attchd,1950.0,1.0,1,264,3.0,3.0,1,0,80,0,0,0,0,,0,,0,7,2009,WD,Normal,147000,5.0365,0.1662
487,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,836,0.0,0,237,1073,GasA,3,Y,1,1073,0,0,1073,1,0,1,1,3,1,3,6,Typ,0,3.461038961038961,Attchd,1965.0,2.0,2,515,3.0,3.0,1,0,0,0,0,0,0,,0,,0,6,2007,WD,Normal,156000,6.3373,2.6616
488,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,998,0.0,0,486,1484,GasA,4,Y,1,1484,0,0,1484,0,0,2,0,3,1,3,7,Typ,1,3.0,Attchd,1971.0,1.0,2,487,3.0,3.0,1,224,0,0,0,0,0,,0,,0,2,2007,WD,Normal,175000,6.3373,2.6616
489,190,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,664,0.0,0,290,954,GasA,3,N,1,1766,648,0,2414,0,0,2,0,3,1,3,10,Mod,1,4.0,Attchd,1970.0,1.0,2,520,3.0,3.0,1,142,0,0,0,0,0,,0,,0,5,2006,ConLD,Normal,160000,6.4133,2.9006
490,180,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,5,1970,2002,Gable,CompShg,CemntBd,CmentBd,,0.0,3,3,CBlock,4.0,3.0,0.0,5.0,515,0.0,0,115,630,GasA,3,Y,1,630,0,0,630,1,0,1,0,1,1,4,3,Typ,0,3.461038961038961,Attchd,1970.0,1.0,1,286,3.0,3.0,1,0,0,0,0,0,0,,0,,0,5,2009,WD,Normal,86000,5.0365,0.1662
491,160,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,3,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,264,264,GasA,3,Y,1,616,688,0,1304,0,0,1,1,3,1,3,4,Typ,1,4.0,BuiltIn,1976.0,3.0,1,336,3.0,3.0,1,141,24,0,0,0,0,,0,,0,6,2008,WD,Normal,115000,6.0272,2.8263
492,50,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,403,0.0,0,238,806,GasA,3,Y,1,958,620,0,1578,1,0,1,0,3,1,2,5,Typ,2,3.0,Attchd,1941.0,1.0,1,240,3.0,3.0,1,0,0,0,0,0,0,,0,,0,8,2006,WD,Normal,133000,6.4133,2.9006
493,60,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,728,728,GasA,4,Y,1,728,728,0,1456,0,0,2,1,3,1,3,8,Typ,0,3.461038961038961,Attchd,2006.0,2.0,2,429,3.0,3.0,1,0,0,0,0,0,0,,0,,0,5,2006,New,Partial,172785,6.4133,2.9006
494,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,374,0.0,0,363,1269,GasA,3,Y,1,1269,0,0,1269,0,0,1,1,3,1,3,6,Typ,1,3.461038961038961,Detchd,1964.0,1.0,1,308,3.0,3.0,1,0,0,0,0,0,0,,0,,0,6,2008,WD,Normal,155000,6.0272,2.8263
495,30,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1938,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,2.0,3.0,0.0,0.0,0,0.0,0,190,190,GasA,4,Y,1,886,0,0,886,0,0,1,0,2,1,3,4,Typ,0,3.461038961038961,Attchd,1938.0,1.0,1,273,3.0,3.0,1,144,20,0,0,0,0,,0,,0,12,2009,WD,Normal,91300,5.0365,0.1662
496,30,C (all),70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,495,0.0,0,225,720,GasA,3,N,1,720,0,0,720,0,0,1,0,2,1,3,4,Typ,0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,0,25,0,0,0,0,,0,,0,11,2009,WD,Abnorml,163000,5.0365,0.1662
497,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,,0.0,4,3,PConc,4.0,3.0,0.0,5.0,1231,0.0,0,477,991,GasA,5,Y,1,1087,0,0,1464,1,0,3,0,4,1,4,10,Typ,1,4.0,Attchd,1992.0,2.0,2,546,3.0,3.0,1,264,75,0,0,0,0,,0,,0,5,2007,WD,Normal,163000,6.3373,2.6616
498,50,RL,70.04995836802665,9478,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,PConc,3.0,3.0,0.0,2.0,329,0.0,0,697,1026,GasA,5,Y,1,1133,687,0,1820,1,0,2,0,4,1,3,8,Typ,0,3.461038961038961,Detchd,1925.0,1.0,1,240,3.0,3.0,1,0,25,0,0,0,0,,0,,0,6,2008,WD,Normal,184000,6.0272,2.8263
499,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,PConc,3.0,3.0,0.0,4.0,450,0.0,0,414,864,GasA,5,Y,1,899,0,0,899,0,0,1,0,3,1,4,5,Typ,0,3.461038961038961,Attchd,1967.0,3.0,1,288,3.0,3.0,1,64,0,0,0,0,0,,0,,0,6,2009,WD,Normal,130000,5.0365,0.1662
500,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,111,0.0,0,522,912,GasA,2,Y,1,912,0,0,912,0,0,1,0,2,1,3,5,Typ,0,3.461038961038961,Attchd,1958.0,3.0,1,297,3.0,3.0,1,12,25,0,0,0,0,,0,Shed,0,6,2007,WD,Normal,120000,6.3373,2.6616
501,160,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,356,0.0,0,316,672,GasA,3,Y,1,672,546,0,1218,0,0,1,1,3,1,3,7,Typ,0,3.461038961038961,Detchd,1973.0,1.0,1,264,3.0,3.0,1,144,28,0,0,0,0,,0,,0,5,2007,WD,Normal,113000,6.3373,2.6616
502,60,FV,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,5.0,400,0.0,0,466,866,GasA,4,Y,1,866,902,0,1768,0,0,2,1,3,1,4,7,Typ,0,3.461038961038961,Attchd,2005.0,2.0,2,603,3.0,3.0,1,0,25,0,0,0,0,,0,,0,2,2008,WD,Normal,226700,6.0272,2.8263
503,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,698,0.0,0,420,1214,GasA,5,Y,1,1214,0,0,1214,1,0,1,0,2,1,3,6,Typ,0,3.461038961038961,Detchd,1965.0,1.0,2,461,3.0,3.0,1,0,0,0,0,0,0,,0,Shed,0,4,2007,WD,Normal,140000,6.3373,2.6616
504,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,5,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,1247,0.0,0,254,1501,GasA,3,Y,1,1801,0,0,1801,1,0,2,0,1,1,3,6,Typ,2,3.0,Attchd,1959.0,3.0,2,484,3.0,3.0,1,0,54,0,0,0,0,,0,,0,3,2010,WD,Normal,163000,4.6898,1.0979
505,160,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,257,0.0,0,103,855,GasA,3,Y,1,855,467,0,1322,0,0,2,1,3,1,3,6,Typ,1,3.461038961038961,Attchd,1974.0,1.0,2,440,3.0,3.0,1,260,0,0,0,0,0,,0,,0,6,2009,WD,Normal,147000,5.0365,0.1662
